product_id,category,cost_price,selling_price
4349,Sports,6053,7117
4350,Home,7285,7479
4351,Grocery,444,1774
4352,Home,1095,1395
4353,Fashion,4105,5077
4354,Grocery,124,641
4355,Sports,5341,5861
4356,Electronics,20747,22446
4357,Grocery,406,966
4358,Home,9758,11041
4359,Home,5400,6567
4360,Home,8296,8400
4361,Sports,6260,7836
4362,Electronics,19581,19914
4363,Grocery,442,1276
4364,Home,7890,8468
4365,Electronics,21586,22923
4366,Sports,3811,4073
4367,Home,3523,4043
4368,Fashion,1985,3378
4369,Fashion,1450,3292
4370,Home,9501,10667
4371,Fashion,2418,4040
4372,Electronics,24744,25894
4373,Sports,2457,2576
4374,Electronics,17606,19159
4375,Home,1056,2698
4376,Fashion,4337,5120
4377,Fashion,4345,5406
4378,Electronics,47415,49201
4379,Electronics,33945,35530
4380,Grocery,51,1491
4381,Sports,2418,2852
4382,Electronics,47167,48695
4383,Grocery,152,2145
4384,Fashion,2959,3373
4385,Fashion,2018,2388
4386,Sports,5680,6572
4387,Fashion,718,1325
4388,Electronics,37284,38567
4389,Electronics,13555,14298
4390,Fashion,3237,3600
4391,Sports,6866,7912
4392,Fashion,4653,5611
4393,Electronics,31213,32375
4394,Home,9310,10487
4395,Sports,2254,3636
4396,Grocery,196,1595
4397,Electronics,47028,47566
4398,Sports,5263,6480
4399,Grocery,258,444
4400,Fashion,4901,5655
4401,Grocery,498,2135
4402,Fashion,3536,4662
4403,Grocery,292,1654
4404,Grocery,235,602
4405,Electronics,16163,17463
4406,Fashion,3889,4689
4407,Sports,1823,3054
4408,Grocery,476,913
4409,Sports,7595,9370
4410,Electronics,45517,46653
4411,Home,5519,6587
4412,Home,5518,6676
4413,Fashion,2729,3626
4414,Electronics,26309,27389
4415,Sports,4199,6060
4416,Fashion,2440,2695
4417,Fashion,522,2452
4418,Home,5465,5929
4419,Electronics,48383,49968
4420,Sports,3204,3957
4421,Fashion,4547,5456
4422,Sports,1435,3303
4423,Home,7743,7848
4424,Electronics,30782,32540
4425,Sports,4711,5117
4426,Fashion,3349,4319
4427,Grocery,359,1839
4428,Grocery,340,530
4429,Sports,2896,3838
4430,Sports,1911,2343
4431,Grocery,148,938
4432,Fashion,2187,3064
4433,Sports,3773,4215
4434,Home,3489,5261
4435,Home,6036,7597
4436,Fashion,3625,5083
4437,Electronics,28462,29642
4438,Fashion,3813,4159
4439,Home,2029,3524
4440,Home,7083,7548
4441,Fashion,2842,3458
4442,Fashion,517,2349
4443,Sports,7033,7761
4444,Electronics,44925,46431
4445,Fashion,3604,5542
4446,Home,2677,2902
4447,Fashion,4509,5905
4448,Grocery,106,1210
4449,Home,8390,10028
4450,Sports,4588,5310
4451,Electronics,49800,51646
4452,Home,8847,10833
4453,Electronics,22238,22359
4454,Sports,7986,9354
4455,Fashion,4605,5762
4456,Sports,1729,1858
4457,Grocery,188,1239
4458,Home,1464,3211
4459,Electronics,9434,10490
4460,Electronics,35282,36822
4461,Fashion,4240,5207
4462,Home,8012,8685
4463,Electronics,7155,7317
4464,Sports,2258,3764
4465,Grocery,71,1281
4466,Home,2772,4021
4467,Fashion,1048,2127
4468,Home,4441,6148
4469,Home,4218,5050
4470,Electronics,11671,12254
4471,Grocery,352,953
4472,Electronics,49914,51858
4473,Grocery,412,863
4474,Electronics,45605,47108
4475,Electronics,16826,18278
4476,Grocery,270,861
4477,Grocery,367,1190
4478,Grocery,272,1066
4479,Electronics,14740,14877
4480,Home,9822,11788
4481,Fashion,4067,4744
4482,Home,7076,7752
4483,Sports,7608,8850
4484,Fashion,4605,6234
4485,Sports,2718,3882
4486,Electronics,47109,48726
4487,Fashion,4782,5571
4488,Home,1661,2887
4489,Fashion,3601,4260
4490,Electronics,13978,15753
4491,Electronics,14819,15262
4492,Sports,4494,5323
4493,Electronics,35405,36603
4494,Home,7399,8879
4495,Grocery,428,2322
4496,Fashion,4225,5741
4497,Electronics,23310,23907
4498,Fashion,2070,3567
4499,Home,2645,3040
4500,Grocery,335,476
4501,Home,5809,7769
4502,Grocery,343,2313
4503,Home,4234,4580
4504,Sports,7886,8092
4505,Electronics,13776,15744
4506,Fashion,1322,1636
4507,Sports,7804,9583
4508,Home,4095,4849
4509,Electronics,25584,26623
4510,Home,1800,2328
4511,Sports,1311,3164
4512,Fashion,4205,5960
4513,Fashion,740,2736
4514,Grocery,452,852
4515,Fashion,2147,2523
4516,Electronics,46417,47064
4517,Fashion,2732,2952
4518,Electronics,26248,28149
4519,Electronics,21090,23059
4520,Sports,1013,1704
4521,Grocery,327,1285
4522,Grocery,55,676
4523,Home,7773,7896
4524,Sports,4736,5377
4525,Electronics,41840,43098
4526,Electronics,28418,29438
4527,Grocery,298,878
4528,Grocery,341,702
4529,Fashion,3928,4744
4530,Sports,2318,2505
4531,Sports,3394,3513
4532,Electronics,10953,11403
4533,Grocery,147,830
4534,Home,9420,9947
4535,Fashion,4894,5827
4536,Sports,5528,6214
4537,Home,3621,4029
4538,Fashion,2932,3108
4539,Fashion,4064,5515
4540,Electronics,19731,21295
4541,Sports,7600,8108
4542,Electronics,39671,40243
4543,Fashion,3079,3793
4544,Grocery,180,432
4545,Sports,3500,4433
4546,Grocery,138,827
4547,Home,2768,4680
4548,Grocery,231,465
4549,Home,6389,6909
4550,Home,6062,7023
4551,Sports,4616,6419
4552,Home,3257,4246
4553,Home,7933,9167
4554,Electronics,29508,29890
4555,Home,4012,4169
4556,Electronics,41927,42285
4557,Fashion,1545,2174
4558,Electronics,21722,23429
4559,Electronics,26179,26728
4560,Electronics,45588,46963
4561,Sports,4309,4818
4562,Grocery,380,811
4563,Electronics,48334,49845
4564,Sports,1512,2617
4565,Sports,6644,7309
4566,Fashion,4516,4885
4567,Electronics,5038,6528
4568,Sports,3582,4758
4569,Fashion,1293,1996
4570,Home,3039,4314
4571,Grocery,298,1453
4572,Grocery,102,956
4573,Home,1009,2393
4574,Grocery,390,2359
4575,Grocery,234,1368
4576,Sports,3198,4273
4577,Electronics,46978,48717
4578,Grocery,434,2416
4579,Grocery,461,1193
4580,Fashion,779,1040
4581,Fashion,1683,3104
4582,Electronics,28360,29725
4583,Home,1519,2550
4584,Electronics,28193,29706
4585,Home,8312,9366
4586,Electronics,45412,45794
4587,Grocery,146,986
4588,Home,6598,7331
4589,Electronics,43134,44191
4590,Home,4098,4832
4591,Fashion,3923,4411
4592,Electronics,44000,44418
4593,Electronics,43104,44871
4594,Home,4180,5727
4595,Electronics,11595,12413
4596,Home,6537,8409
4597,Home,7714,8719
4598,Fashion,923,1327
4599,Sports,4431,4601
4600,Grocery,345,1861
4601,Sports,4210,4980
4602,Fashion,3915,4604
4603,Grocery,424,2178
4604,Home,5711,6533
4605,Electronics,22130,22808
4606,Fashion,3059,4158
4607,Home,7287,9011
4608,Sports,4162,4675
4609,Electronics,14317,16256
4610,Electronics,16978,18797
4611,Home,2802,3499
4612,Grocery,169,1914
4613,Fashion,4461,6010
4614,Electronics,12981,14393
4615,Grocery,120,1807
4616,Home,9893,10798
4617,Electronics,22395,22892
4618,Sports,6560,8072
4619,Electronics,27462,28931
4620,Sports,4452,5862
4621,Home,7865,8285
4622,Fashion,3838,5129
4623,Home,5796,6437
4624,Sports,3473,5278
4625,Grocery,487,2291
4626,Electronics,33580,34646
4627,Electronics,29506,31462
4628,Sports,4412,4706
4629,Fashion,2937,4657
4630,Electronics,37686,39368
4631,Grocery,273,1685
4632,Home,1197,2134
4633,Sports,7642,7888
4634,Fashion,2085,3568
4635,Fashion,4469,6111
4636,Fashion,3904,4424
4637,Fashion,4015,5630
4638,Electronics,22102,22211
4639,Electronics,31740,33273
4640,Fashion,830,2569
4641,Home,7883,8448
4642,Grocery,353,1801
4643,Fashion,4128,5930
4644,Home,2262,2877
4645,Sports,2163,2669
4646,Home,8911,9588
4647,Fashion,4568,6444
4648,Electronics,5959,7552
4649,Sports,1483,3312
4650,Fashion,3249,4753
4651,Home,1962,3068
4652,Home,8004,8427
4653,Sports,6543,6890
4654,Sports,7310,7876
4655,Grocery,357,1619
4656,Home,3255,4829
4657,Fashion,511,1104
4658,Sports,6333,7325
4659,Sports,3440,4640
4660,Fashion,1379,2691
4661,Home,9744,10443
4662,Grocery,487,1361
4663,Fashion,967,1435
4664,Electronics,49218,50340
4665,Fashion,1471,2776
4666,Grocery,132,1830
4667,Electronics,24877,26510
4668,Sports,6153,6748
4669,Fashion,753,1156
4670,Sports,2176,4036
4671,Home,1020,2701
4672,Electronics,32252,34153
4673,Fashion,2915,4558
4674,Grocery,183,1584
4675,Sports,3374,5361
4676,Electronics,43334,44860
4677,Home,2141,2539
4678,Sports,5340,6238
4679,Fashion,1509,1860
4680,Fashion,1579,2619
4681,Sports,5360,5820
4682,Fashion,4631,4897
4683,Electronics,35352,36210
4684,Electronics,41120,42102
4685,Home,1883,3857
4686,Fashion,2761,3851
4687,Grocery,329,879
4688,Grocery,92,1267
4689,Sports,1510,1813
4690,Sports,2231,2803
4691,Sports,2837,4204
4692,Home,7583,8137
4693,Fashion,1754,2215
4694,Grocery,343,1906
4695,Grocery,185,344
4696,Sports,5296,5433
4697,Fashion,4256,5104
4698,Home,5349,5665
4699,Fashion,1830,2989
4700,Fashion,517,1170
4701,Home,7418,8178
4702,Home,4930,6381
4703,Fashion,863,1517
4704,Home,7816,9418
4705,Electronics,5506,6477
4706,Grocery,87,1861
4707,Grocery,487,1702
4708,Grocery,408,640
4709,Home,4487,5881
4710,Home,4856,6327
4711,Grocery,462,1190
4712,Grocery,318,516
4713,Electronics,8639,9827
4714,Grocery,245,1071
4715,Home,1525,3154
4716,Fashion,1136,2333
4717,Sports,3696,5586
4718,Grocery,311,1211
4719,Sports,5389,6070
4720,Fashion,4239,4381
4721,Fashion,3275,3451
4722,Grocery,139,1333
4723,Sports,4319,4543
4724,Fashion,961,1414
4725,Grocery,217,1686
4726,Fashion,2454,4133
4727,Fashion,3111,4301
4728,Sports,2593,3100
4729,Sports,5997,7418
4730,Grocery,206,1255
4731,Grocery,112,596
4732,Electronics,8813,10162
4733,Fashion,4578,5276
4734,Electronics,42962,44698
4735,Electronics,20312,21274
4736,Electronics,29798,30697
4737,Electronics,5150,5434
4738,Electronics,28283,29627
4739,Electronics,10474,10660
4740,Fashion,1843,3462
4741,Grocery,253,1750
4742,Grocery,389,775
4743,Sports,7202,7890
4744,Sports,7692,7948
4745,Sports,1358,2802
4746,Home,4344,5711
4747,Fashion,1036,1471
4748,Home,4854,5872
4749,Sports,5597,6189
4750,Grocery,434,590
4751,Electronics,29876,31703
4752,Home,5930,6712
4753,Sports,6680,8059
4754,Electronics,29273,30861
4755,Sports,957,1960
4756,Sports,2187,2857
4757,Fashion,621,1849
4758,Electronics,35137,37037
4759,Fashion,3431,3787
4760,Sports,2688,4370
4761,Home,9436,11241
4762,Grocery,170,1328
4763,Electronics,37780,38164
4764,Electronics,38841,39554
4765,Sports,6761,8522
4766,Grocery,472,839
4767,Home,7256,8322
4768,Grocery,200,1488
4769,Fashion,4881,6874
4770,Grocery,372,1847
4771,Grocery,314,423
4772,Home,5870,6239
4773,Electronics,40547,41609
4774,Home,4969,5497
4775,Home,6728,7951
4776,Grocery,348,1587
4777,Grocery,132,423
4778,Grocery,474,798
4779,Grocery,377,1789
4780,Home,9694,11270
4781,Electronics,15470,16583
4782,Electronics,23495,25205
4783,Sports,3531,3860
4784,Home,4781,5639
4785,Grocery,327,472
4786,Home,8973,10801
4787,Electronics,5464,5738
4788,Sports,6575,6828
4789,Fashion,4281,4932
4790,Electronics,48590,49602
4791,Sports,7125,8094
4792,Fashion,1177,1349
4793,Fashion,3978,4773
4794,Fashion,4020,4358
4795,Grocery,195,631
4796,Fashion,2543,4246
4797,Electronics,39428,39817
4798,Home,5350,5680
4799,Home,8513,8976
4800,Sports,4601,5934
4801,Home,4949,5840
4802,Electronics,49493,50629
4803,Grocery,422,1081
4804,Grocery,213,1607
4805,Sports,3133,4524
4806,Electronics,26693,28300
4807,Electronics,40697,42095
4808,Fashion,2218,4083
4809,Sports,5890,7379
4810,Fashion,2935,3495
4811,Fashion,974,1620
4812,Electronics,23934,24272
4813,Electronics,44293,45153
4814,Grocery,144,815
4815,Grocery,119,614
4816,Electronics,28934,30053
4817,Electronics,15759,17320
4818,Sports,3850,4471
4819,Grocery,349,731
4820,Grocery,270,993
4821,Electronics,45741,46597
4822,Grocery,235,2019
4823,Fashion,717,1192
4824,Electronics,15871,16854
4825,Home,4054,4386
4826,Home,4949,5537
4827,Grocery,72,1970
4828,Grocery,215,710
4829,Fashion,3358,4183
4830,Sports,3542,4199
4831,Grocery,64,646
4832,Fashion,2150,2815
4833,Home,7947,8488
4834,Sports,3315,3810
4835,Fashion,2775,3139
4836,Grocery,85,296
4837,Sports,3958,4180
4838,Home,2526,3523
4839,Fashion,3802,4876
4840,Home,6016,6348
4841,Grocery,354,770
4842,Fashion,774,2664
4843,Grocery,398,1367
4844,Sports,3454,4679
4845,Electronics,18353,19418
4846,Sports,3494,5237
4847,Fashion,726,835
4848,Grocery,337,2016
4849,Home,1721,2258
4850,Fashion,2737,3420
4851,Sports,5716,5875
4852,Home,5985,7667
4853,Fashion,1449,2596
4854,Electronics,9960,11045
4855,Home,6643,7454
4856,Home,3433,4806
4857,Grocery,168,1755
4858,Fashion,539,1675
4859,Fashion,4020,4869
4860,Home,7579,8594
4861,Grocery,221,2078
4862,Fashion,1091,1469
4863,Sports,832,2685
4864,Fashion,4669,6614
4865,Electronics,14056,14804
4866,Fashion,4448,4838
4867,Sports,3355,4584
4868,Electronics,44647,44974
4869,Fashion,4737,5866
4870,Home,1433,3206
4871,Fashion,2340,3158
4872,Fashion,1084,2380
4873,Sports,6821,8015
4874,Fashion,4641,6429
4875,Home,7903,8853
4876,Electronics,19424,20866
4877,Home,4931,6814
4878,Home,6089,7577
4879,Home,4601,6493
4880,Fashion,2850,4652
4881,Electronics,31056,31204
4882,Electronics,34898,36836
4883,Sports,3204,4498
4884,Electronics,32403,33311
4885,Fashion,3274,4463
4886,Fashion,2269,2849
4887,Home,8847,10065
4888,Home,4445,5435
4889,Sports,1988,2794
4890,Grocery,340,946
4891,Fashion,1871,2893
4892,Grocery,146,843
4893,Home,9030,9702
4894,Fashion,4101,5275
4895,Home,1208,2724
4896,Electronics,13160,13633
4897,Fashion,4415,5605
4898,Grocery,315,2160
4899,Electronics,27976,28362
4900,Grocery,141,1479
4901,Sports,7673,9098
4902,Grocery,462,1243
4903,Fashion,4190,5058
4904,Grocery,457,1241
4905,Grocery,416,1871
4906,Fashion,715,2046
4907,Electronics,25783,26707
4908,Sports,7592,8152
4909,Electronics,18104,19711
4910,Fashion,2835,3239
4911,Home,8176,10087
4912,Grocery,239,992
4913,Electronics,31109,32218
4914,Sports,7409,8759
4915,Home,5330,7174
4916,Electronics,15722,17133
4917,Sports,3604,5370
4918,Home,4714,5091
4919,Sports,5466,5964
4920,Home,1009,1676
4921,Sports,4365,6073
4922,Home,2096,2350
4923,Electronics,30286,32221
4924,Grocery,487,1015
4925,Grocery,125,264
4926,Sports,5569,6143
4927,Electronics,22198,23527
4928,Fashion,2220,3333
4929,Fashion,3306,4238
4930,Sports,2825,3478
4931,Grocery,224,808
4932,Grocery,257,1752
4933,Electronics,47098,47738
4934,Electronics,46113,47326
4935,Fashion,2705,3709
4936,Sports,3278,3835
4937,Home,1521,3384
4938,Electronics,13693,15550
4939,Grocery,91,257
4940,Home,7161,8274
4941,Grocery,435,986
4942,Home,8861,10359
4943,Electronics,36718,37171
4944,Fashion,4382,4573
4945,Home,2788,3916
4946,Fashion,1766,2768
4947,Sports,5162,6710
4948,Home,2663,4261
4949,Sports,4648,5404
4950,Home,9374,10676
4951,Sports,6549,8057
4952,Home,3757,5096
4953,Electronics,14207,16000
4954,Grocery,308,1402
4955,Fashion,567,1675
4956,Sports,7791,8670
4957,Sports,4632,6389
4958,Grocery,155,608
4959,Fashion,2753,4716
4960,Home,2732,2854
4961,Sports,3259,3683
4962,Sports,3314,5068
4963,Home,2635,3478
4964,Sports,1932,3614
4965,Grocery,361,1448
4966,Sports,4207,5376
4967,Sports,3878,5831
4968,Fashion,4980,6376
4969,Grocery,225,967
4970,Home,9830,10268
4971,Sports,4806,6303
4972,Electronics,30448,31302
4973,Electronics,47458,48925
4974,Sports,2335,4029
4975,Electronics,25610,27382
4976,Grocery,379,2287
4977,Fashion,1155,2604
4978,Electronics,9167,10232
4979,Home,1388,3261
4980,Electronics,21403,22572
4981,Electronics,26294,27272
4982,Fashion,1244,2040
4983,Home,8164,8272
4984,Home,9397,10587
4985,Electronics,5955,7387
4986,Sports,1945,2729
4987,Sports,2415,4323
4988,Grocery,361,1375
4989,Home,9467,10231
4990,Home,5981,6459
4991,Electronics,14051,14772
4992,Electronics,6219,7947
4993,Fashion,4296,5957
4994,Electronics,42790,44138
4995,Grocery,333,1845
4996,Grocery,492,2035
4997,Grocery,104,261
4998,Grocery,90,1568
4999,Fashion,4203,4664
5000,Grocery,429,572
