product_id,warehouse_id,stock_quantity,reorder_level
349,5,392,81
350,1,300,137
350,2,445,64
350,3,330,67
350,4,126,48
350,5,124,47
351,1,384,77
351,2,424,131
351,3,221,90
351,4,292,86
351,5,284,126
352,1,162,80
352,2,404,107
352,3,308,61
352,4,96,33
352,5,245,121
353,1,429,64
353,2,240,74
353,3,346,113
353,4,276,128
353,5,193,137
354,1,195,119
354,2,133,88
354,3,231,104
354,4,451,76
354,5,272,47
355,1,66,103
355,2,174,54
355,3,330,120
355,4,348,98
355,5,194,115
356,1,343,142
356,2,471,117
356,3,119,69
356,4,498,103
356,5,286,73
357,1,74,61
357,2,242,102
357,3,244,96
357,4,401,141
357,5,134,144
358,1,335,43
358,2,481,73
358,3,305,146
358,4,130,104
358,5,211,127
359,1,58,86
359,2,276,111
359,3,134,58
359,4,389,72
359,5,85,44
360,1,331,88
360,2,226,62
360,3,472,83
360,4,251,128
360,5,468,90
361,1,262,65
361,2,131,84
361,3,273,43
361,4,371,73
361,5,117,78
362,1,390,107
362,2,481,95
362,3,428,85
362,4,214,117
362,5,330,72
363,1,211,82
363,2,243,70
363,3,198,93
363,4,56,68
363,5,162,52
364,1,403,135
364,2,291,124
364,3,412,101
364,4,211,104
364,5,137,91
365,1,472,77
365,2,240,105
365,3,414,109
365,4,314,68
365,5,389,107
366,1,98,37
366,2,364,69
366,3,95,70
366,4,263,149
366,5,88,142
367,1,376,61
367,2,343,35
367,3,295,45
367,4,428,123
367,5,130,62
368,1,373,119
368,2,365,62
368,3,88,130
368,4,316,125
368,5,388,59
369,1,244,79
369,2,316,126
369,3,104,109
369,4,272,93
369,5,264,56
370,1,213,100
370,2,330,55
370,3,62,82
370,4,94,66
370,5,56,139
371,1,462,89
371,2,332,91
371,3,82,42
371,4,206,62
371,5,239,100
372,1,381,92
372,2,452,128
372,3,142,128
372,4,222,134
372,5,495,79
373,1,381,66
373,2,70,125
373,3,96,135
373,4,315,122
373,5,381,55
374,1,109,62
374,2,232,149
374,3,299,66
374,4,366,65
374,5,273,126
375,1,346,63
375,2,314,117
375,3,306,59
375,4,237,37
375,5,223,128
376,1,348,90
376,2,109,148
376,3,362,65
376,4,335,89
376,5,310,54
377,1,193,30
377,2,291,69
377,3,333,101
377,4,466,48
377,5,323,95
378,1,209,146
378,2,449,93
378,3,86,139
378,4,266,141
378,5,417,32
379,1,383,36
379,2,283,118
379,3,309,50
379,4,496,53
379,5,158,84
380,1,126,150
380,2,471,120
380,3,205,145
380,4,164,149
380,5,397,138
381,1,393,127
381,2,357,81
381,3,246,119
381,4,487,44
381,5,76,111
382,1,492,98
382,2,480,58
382,3,288,80
382,4,160,39
382,5,391,128
383,1,485,80
383,2,177,77
383,3,447,101
383,4,121,50
383,5,307,111
384,1,70,65
384,2,240,52
384,3,496,48
384,4,362,150
384,5,141,82
385,1,495,136
385,2,384,139
385,3,208,142
385,4,280,101
385,5,253,125
386,1,159,144
386,2,213,56
386,3,290,147
386,4,245,104
386,5,482,148
387,1,257,67
387,2,447,107
387,3,200,33
387,4,356,83
387,5,271,139
388,1,319,116
388,2,77,67
388,3,275,66
388,4,233,101
388,5,429,75
389,1,261,115
389,2,328,143
389,3,339,100
389,4,262,131
389,5,285,140
390,1,117,104
390,2,104,94
390,3,254,65
390,4,311,114
390,5,212,133
391,1,499,128
391,2,209,60
391,3,121,30
391,4,154,119
391,5,239,128
392,1,132,36
392,2,445,89
392,3,135,149
392,4,272,126
392,5,315,125
393,1,141,132
393,2,456,149
393,3,130,72
393,4,363,129
393,5,96,65
394,1,328,121
394,2,441,79
394,3,93,99
394,4,297,105
394,5,271,61
395,1,180,149
395,2,287,77
395,3,316,62
395,4,55,109
395,5,423,31
396,1,430,79
396,2,108,116
396,3,52,125
396,4,340,125
396,5,316,50
397,1,323,40
397,2,288,84
397,3,308,100
397,4,410,145
397,5,150,135
398,1,69,130
398,2,424,44
398,3,108,78
398,4,402,132
398,5,92,105
399,1,482,90
399,2,160,103
399,3,404,120
399,4,392,137
399,5,158,84
400,1,66,71
400,2,328,150
400,3,241,107
400,4,252,121
400,5,315,85
401,1,463,121
401,2,248,98
401,3,496,111
401,4,298,83
401,5,60,34
402,1,297,106
402,2,107,101
402,3,300,65
402,4,421,124
402,5,108,66
403,1,384,101
403,2,456,67
403,3,487,137
403,4,111,107
403,5,344,36
404,1,211,68
404,2,416,118
404,3,197,97
404,4,362,86
404,5,470,113
405,1,490,77
405,2,344,87
405,3,344,114
405,4,168,99
405,5,337,56
406,1,450,42
406,2,312,36
406,3,53,74
406,4,486,40
406,5,435,70
407,1,162,103
407,2,440,82
407,3,458,115
407,4,253,101
407,5,199,75
408,1,473,91
408,2,356,138
408,3,289,117
408,4,138,35
408,5,319,32
409,1,303,40
409,2,389,93
409,3,138,51
409,4,227,97
409,5,204,39
410,1,416,49
410,2,411,101
410,3,434,145
410,4,122,148
410,5,51,95
411,1,292,147
411,2,206,126
411,3,272,35
411,4,199,131
411,5,377,92
412,1,131,74
412,2,252,40
412,3,356,138
412,4,475,91
412,5,52,32
413,1,384,141
413,2,465,135
413,3,382,86
413,4,442,91
413,5,68,78
414,1,486,77
414,2,184,134
414,3,144,69
414,4,116,82
414,5,115,70
415,1,73,62
415,2,360,32
415,3,219,62
415,4,286,31
415,5,364,55
416,1,81,136
416,2,116,92
416,3,110,113
416,4,64,78
416,5,274,143
417,1,213,80
417,2,240,84
417,3,485,36
417,4,180,49
417,5,224,39
418,1,167,86
418,2,217,38
418,3,480,147
418,4,170,30
418,5,147,32
419,1,347,39
419,2,295,83
419,3,152,48
419,4,221,101
419,5,461,100
420,1,297,103
420,2,437,107
420,3,329,45
420,4,479,116
420,5,445,106
421,1,331,137
421,2,139,53
421,3,122,85
421,4,232,48
421,5,463,40
422,1,431,77
422,2,50,125
422,3,150,66
422,4,305,68
422,5,318,119
423,1,220,107
423,2,89,130
423,3,500,54
423,4,201,56
423,5,148,63
424,1,221,56
424,2,161,144
424,3,105,101
424,4,74,30
424,5,497,74
425,1,180,102
425,2,114,111
425,3,325,68
425,4,201,135
425,5,438,42
426,1,448,64
426,2,88,84
426,3,324,76
426,4,169,45
426,5,272,149
427,1,363,61
427,2,481,131
427,3,76,40
427,4,96,105
427,5,345,37
428,1,397,149
428,2,238,150
428,3,163,43
428,4,62,116
428,5,153,111
429,1,352,58
429,2,373,32
429,3,50,80
429,4,464,106
429,5,332,116
430,1,170,115
430,2,467,93
430,3,395,76
430,4,294,122
430,5,262,134
431,1,336,99
431,2,368,118
431,3,418,98
431,4,356,122
431,5,383,106
432,1,327,114
432,2,283,147
432,3,217,111
432,4,255,71
432,5,126,64
433,1,332,71
433,2,181,104
433,3,291,109
433,4,353,31
433,5,160,88
434,1,390,56
434,2,176,115
434,3,383,41
434,4,422,113
434,5,98,139
435,1,274,45
435,2,407,54
435,3,329,139
435,4,265,51
435,5,181,115
436,1,61,138
436,2,229,108
436,3,257,125
436,4,241,50
436,5,481,71
437,1,102,127
437,2,133,139
437,3,93,105
437,4,179,42
437,5,69,120
438,1,457,93
438,2,389,56
438,3,413,134
438,4,116,107
438,5,409,91
439,1,475,68
439,2,381,56
439,3,213,33
439,4,423,45
439,5,195,115
440,1,128,47
440,2,278,64
440,3,324,111
440,4,100,143
440,5,90,130
441,1,52,117
441,2,354,41
441,3,468,84
441,4,189,120
441,5,195,147
442,1,266,55
442,2,249,33
442,3,418,61
442,4,458,90
442,5,440,67
443,1,290,44
443,2,378,116
443,3,87,138
443,4,104,72
443,5,324,79
444,1,216,137
444,2,462,146
444,3,129,133
444,4,97,109
444,5,399,124
445,1,246,129
445,2,308,64
445,3,343,127
445,4,195,129
445,5,419,44
446,1,418,134
446,2,336,98
446,3,380,39
446,4,290,48
446,5,176,51
447,1,205,82
447,2,489,137
447,3,362,132
447,4,470,34
447,5,51,59
448,1,317,46
448,2,224,38
448,3,89,48
448,4,215,87
448,5,298,150
449,1,163,80
449,2,334,33
449,3,205,64
449,4,356,139
449,5,419,134
450,1,366,63
450,2,471,79
450,3,487,46
450,4,135,58
450,5,202,58
451,1,286,136
451,2,266,30
451,3,177,53
451,4,264,142
451,5,111,125
452,1,95,90
452,2,245,125
452,3,450,49
452,4,65,137
452,5,347,139
453,1,296,35
453,2,260,138
453,3,246,57
453,4,380,150
453,5,367,62
454,1,492,120
454,2,230,61
454,3,68,39
454,4,310,74
454,5,222,133
455,1,120,56
455,2,417,128
455,3,386,107
455,4,246,30
455,5,88,123
456,1,294,56
456,2,362,115
456,3,475,30
456,4,131,101
456,5,224,105
457,1,77,102
457,2,111,78
457,3,313,145
457,4,242,131
457,5,89,67
458,1,168,109
458,2,121,106
458,3,331,34
458,4,331,87
458,5,155,101
459,1,274,38
459,2,317,144
459,3,466,120
459,4,477,98
459,5,67,113
460,1,167,32
460,2,325,53
460,3,158,100
460,4,435,67
460,5,494,67
461,1,498,57
461,2,232,73
461,3,324,45
461,4,412,143
461,5,412,84
462,1,233,145
462,2,109,42
462,3,329,135
462,4,162,48
462,5,317,147
463,1,212,63
463,2,334,85
463,3,231,40
463,4,253,102
463,5,354,52
464,1,389,149
464,2,65,129
464,3,111,50
464,4,208,34
464,5,172,33
465,1,69,114
465,2,191,95
465,3,452,79
465,4,92,132
465,5,180,123
466,1,102,124
466,2,261,89
466,3,213,127
466,4,406,143
466,5,125,99
467,1,342,34
467,2,229,101
467,3,296,36
467,4,447,84
467,5,211,55
468,1,67,101
468,2,428,86
468,3,329,73
468,4,311,96
468,5,109,113
469,1,284,100
469,2,424,115
469,3,261,95
469,4,132,46
469,5,278,89
470,1,171,137
470,2,365,34
470,3,492,40
470,4,331,144
470,5,157,91
471,1,366,109
471,2,380,106
471,3,492,52
471,4,324,111
471,5,176,71
472,1,145,38
472,2,460,78
472,3,292,93
472,4,395,31
472,5,289,132
473,1,134,42
473,2,284,131
473,3,414,68
473,4,219,61
473,5,73,121
474,1,58,57
474,2,180,57
474,3,396,126
474,4,54,144
474,5,455,96
475,1,184,45
475,2,102,69
475,3,443,111
475,4,112,126
475,5,252,46
476,1,364,64
476,2,459,87
476,3,421,131
476,4,434,62
476,5,341,75
477,1,417,32
477,2,437,58
477,3,356,65
477,4,330,36
477,5,62,136
478,1,272,53
478,2,464,88
478,3,356,31
478,4,319,115
478,5,114,80
479,1,314,94
479,2,476,50
479,3,375,61
479,4,157,118
479,5,423,93
480,1,231,90
480,2,418,97
480,3,96,64
480,4,183,116
480,5,215,110
481,1,150,144
481,2,69,132
481,3,267,69
481,4,467,30
481,5,104,62
482,1,301,47
482,2,316,120
482,3,385,144
482,4,75,76
482,5,456,140
483,1,235,132
483,2,450,56
483,3,181,51
483,4,410,43
483,5,227,143
484,1,386,63
484,2,293,70
484,3,479,53
484,4,452,112
484,5,81,131
485,1,280,47
485,2,165,70
485,3,361,141
485,4,365,62
485,5,207,64
486,1,183,131
486,2,121,134
486,3,221,93
486,4,338,121
486,5,111,105
487,1,128,104
487,2,204,96
487,3,258,91
487,4,208,86
487,5,113,70
488,1,453,82
488,2,266,52
488,3,345,120
488,4,206,70
488,5,261,31
489,1,165,75
489,2,434,30
489,3,403,130
489,4,287,122
489,5,404,125
490,1,139,44
490,2,60,35
490,3,119,70
490,4,398,131
490,5,305,61
491,1,466,37
491,2,491,82
491,3,275,144
491,4,434,91
491,5,331,89
492,1,175,105
492,2,421,144
492,3,312,72
492,4,252,105
492,5,250,118
493,1,322,88
493,2,396,95
493,3,395,125
493,4,461,120
493,5,477,136
494,1,309,45
494,2,367,142
494,3,95,49
494,4,75,101
494,5,244,77
495,1,148,46
495,2,451,90
495,3,277,49
495,4,260,31
495,5,105,58
496,1,325,30
496,2,364,142
496,3,419,122
496,4,317,53
496,5,255,119
497,1,110,94
497,2,384,71
497,3,123,42
497,4,78,101
497,5,93,74
498,1,276,111
498,2,232,115
498,3,455,51
498,4,205,53
498,5,416,76
499,1,266,131
499,2,245,136
499,3,395,101
499,4,187,111
499,5,262,150
500,1,71,37
500,2,159,84
500,3,99,83
500,4,444,52
500,5,473,48
501,1,202,125
501,2,201,89
501,3,228,81
501,4,145,60
501,5,214,137
502,1,356,36
502,2,213,71
502,3,147,136
502,4,76,98
502,5,404,100
503,1,163,142
503,2,145,94
503,3,455,133
503,4,294,56
503,5,391,37
504,1,440,98
504,2,67,57
504,3,121,105
504,4,105,71
504,5,61,55
505,1,177,146
505,2,342,135
505,3,228,40
505,4,357,122
505,5,353,97
506,1,323,49
506,2,401,59
506,3,267,125
506,4,179,84
506,5,337,57
507,1,296,75
507,2,404,81
507,3,97,118
507,4,217,72
507,5,428,130
508,1,101,93
508,2,86,72
508,3,225,71
508,4,287,37
508,5,402,124
509,1,477,95
509,2,457,83
509,3,76,122
509,4,190,87
509,5,332,115
510,1,116,51
510,2,140,90
510,3,189,32
510,4,72,126
510,5,232,134
511,1,371,123
511,2,399,123
511,3,85,89
511,4,391,69
511,5,101,130
512,1,256,130
512,2,433,44
512,3,486,48
512,4,67,133
512,5,63,30
513,1,373,85
513,2,58,33
513,3,378,56
513,4,432,63
513,5,273,84
514,1,284,103
514,2,219,40
514,3,102,64
514,4,173,144
514,5,70,120
515,1,118,49
515,2,297,34
515,3,386,110
515,4,365,131
515,5,72,80
516,1,211,55
516,2,471,120
516,3,266,81
516,4,361,89
516,5,220,61
517,1,276,100
517,2,370,47
517,3,178,131
517,4,338,117
517,5,330,33
518,1,341,77
518,2,307,51
518,3,150,127
518,4,279,131
518,5,326,49
519,1,211,63
519,2,445,131
519,3,224,112
519,4,408,148
519,5,80,40
520,1,283,150
520,2,278,59
520,3,320,73
520,4,331,106
520,5,397,52
521,1,224,122
521,2,464,104
521,3,217,82
521,4,226,71
521,5,348,129
522,1,231,54
522,2,318,83
522,3,234,135
522,4,74,108
522,5,299,138
523,1,380,118
523,2,470,109
523,3,131,148
523,4,124,134
523,5,65,57
524,1,456,45
524,2,281,127
524,3,92,126
524,4,220,150
524,5,385,92
525,1,306,50
525,2,468,64
525,3,268,65
525,4,162,54
525,5,418,79
526,1,181,150
526,2,189,117
526,3,251,82
526,4,401,112
526,5,296,82
527,1,486,104
527,2,499,39
527,3,103,34
527,4,189,61
527,5,122,65
528,1,206,53
528,2,209,121
528,3,125,69
528,4,443,47
528,5,451,109
529,1,111,99
529,2,172,120
529,3,193,72
529,4,455,32
529,5,345,137
530,1,344,62
530,2,128,101
530,3,152,110
530,4,69,144
530,5,387,147
531,1,486,48
531,2,96,86
531,3,185,64
531,4,76,44
531,5,220,33
532,1,245,74
532,2,479,128
532,3,126,102
532,4,65,137
532,5,249,63
533,1,403,118
533,2,388,65
533,3,207,51
533,4,433,90
533,5,92,122
534,1,80,60
534,2,486,136
534,3,165,149
534,4,286,30
534,5,314,83
535,1,51,103
535,2,239,87
535,3,368,110
535,4,63,95
535,5,359,42
536,1,446,124
536,2,174,119
536,3,159,59
536,4,335,120
536,5,418,130
537,1,446,150
537,2,67,130
537,3,325,144
537,4,471,57
537,5,400,52
538,1,110,102
538,2,174,57
538,3,241,144
538,4,353,85
538,5,83,56
539,1,216,53
539,2,449,146
539,3,179,111
539,4,187,132
539,5,343,60
540,1,434,106
540,2,316,38
540,3,134,72
540,4,120,38
540,5,148,42
541,1,81,36
541,2,299,113
541,3,99,105
541,4,472,141
541,5,301,56
542,1,322,93
542,2,349,90
542,3,472,40
542,4,69,113
542,5,115,49
543,1,458,35
543,2,462,94
543,3,483,94
543,4,97,102
543,5,127,81
544,1,331,97
544,2,84,119
544,3,294,41
544,4,129,141
544,5,110,75
545,1,119,103
545,2,477,141
545,3,231,142
545,4,170,117
545,5,458,59
546,1,192,68
546,2,353,100
546,3,86,46
546,4,370,105
546,5,92,67
547,1,144,123
547,2,477,150
547,3,224,42
547,4,499,50
547,5,71,68
548,1,396,105
548,2,263,55
548,3,242,62
548,4,258,87
548,5,474,65
549,1,452,103
549,2,221,52
549,3,249,106
549,4,417,52
549,5,431,71
550,1,196,91
550,2,245,57
550,3,273,84
550,4,324,87
550,5,245,33
551,1,275,146
551,2,145,32
551,3,163,68
551,4,132,88
551,5,460,124
552,1,339,127
552,2,430,37
552,3,315,119
552,4,264,78
552,5,175,58
553,1,382,138
553,2,91,53
553,3,324,135
553,4,424,66
553,5,233,34
554,1,344,72
554,2,129,117
554,3,134,52
554,4,231,74
554,5,65,59
555,1,147,135
555,2,346,106
555,3,332,47
555,4,448,53
555,5,484,126
556,1,485,58
556,2,181,71
556,3,274,51
556,4,275,82
556,5,256,141
557,1,396,133
557,2,101,64
557,3,196,46
557,4,360,40
557,5,352,91
558,1,436,41
558,2,121,121
558,3,208,31
558,4,258,134
558,5,250,97
559,1,98,43
559,2,414,87
559,3,167,67
559,4,299,121
559,5,427,86
560,1,256,128
560,2,112,140
560,3,117,132
560,4,346,105
560,5,462,36
561,1,334,121
561,2,134,60
561,3,134,92
561,4,458,142
561,5,403,63
562,1,434,48
562,2,194,82
562,3,261,96
562,4,402,121
562,5,140,45
563,1,257,96
563,2,278,127
563,3,245,41
563,4,176,59
563,5,334,85
564,1,277,78
564,2,406,31
564,3,272,130
564,4,464,92
564,5,424,110
565,1,113,31
565,2,344,99
565,3,175,90
565,4,101,129
565,5,351,49
566,1,249,50
566,2,341,144
566,3,471,119
566,4,466,34
566,5,323,68
567,1,365,137
567,2,85,51
567,3,462,71
567,4,408,62
567,5,458,132
568,1,373,131
568,2,191,39
568,3,409,119
568,4,405,125
568,5,216,131
569,1,309,88
569,2,151,120
569,3,455,122
569,4,202,126
569,5,398,78
570,1,222,46
570,2,95,91
570,3,295,66
570,4,322,58
570,5,451,81
571,1,201,88
571,2,252,144
571,3,146,86
571,4,289,141
571,5,210,127
572,1,428,137
572,2,203,55
572,3,282,84
572,4,334,135
572,5,371,65
573,1,249,68
573,2,159,38
573,3,50,102
573,4,449,62
573,5,492,55
574,1,404,119
574,2,128,67
574,3,57,58
574,4,328,88
574,5,324,128
575,1,146,136
575,2,215,141
575,3,468,139
575,4,402,95
575,5,170,87
576,1,114,83
576,2,359,118
576,3,198,105
576,4,431,52
576,5,181,30
577,1,323,55
577,2,430,148
577,3,318,83
577,4,394,49
577,5,137,62
578,1,169,126
578,2,492,127
578,3,223,133
578,4,124,137
578,5,230,104
579,1,390,148
579,2,167,95
579,3,399,68
579,4,422,125
579,5,101,31
580,1,170,95
580,2,389,98
580,3,121,102
580,4,411,102
580,5,164,96
581,1,122,134
581,2,212,81
581,3,287,50
581,4,255,128
581,5,112,72
582,1,84,39
582,2,493,110
582,3,199,55
582,4,458,73
582,5,256,85
583,1,497,123
583,2,154,121
583,3,110,95
583,4,309,69
583,5,96,32
584,1,335,99
584,2,426,32
584,3,91,55
584,4,347,146
584,5,112,38
585,1,231,78
585,2,395,124
585,3,181,66
585,4,322,85
585,5,464,117
586,1,350,95
586,2,396,59
586,3,284,112
586,4,166,141
586,5,152,51
587,1,83,90
587,2,374,114
587,3,112,55
587,4,122,85
587,5,280,145
588,1,157,74
588,2,359,40
588,3,304,48
588,4,460,142
588,5,258,140
589,1,153,56
589,2,85,70
589,3,425,135
589,4,192,146
589,5,278,104
590,1,341,45
590,2,160,33
590,3,367,43
590,4,244,39
590,5,69,130
591,1,223,40
591,2,449,39
591,3,124,132
591,4,57,59
591,5,490,68
592,1,227,46
592,2,390,61
592,3,232,88
592,4,70,60
592,5,78,84
593,1,343,49
593,2,354,37
593,3,445,52
593,4,465,60
593,5,417,67
594,1,429,91
594,2,486,91
594,3,381,81
594,4,424,102
594,5,465,96
595,1,97,44
595,2,256,36
595,3,451,102
595,4,352,119
595,5,496,116
596,1,422,120
596,2,402,56
596,3,251,59
596,4,360,55
596,5,477,133
597,1,238,110
597,2,497,136
597,3,251,67
597,4,276,51
597,5,157,107
598,1,328,68
598,2,390,69
598,3,297,93
598,4,187,40
598,5,285,85
599,1,130,63
599,2,88,74
599,3,443,36
599,4,342,56
599,5,334,133
600,1,356,65
600,2,119,44
600,3,222,146
600,4,257,42
600,5,421,110
601,1,154,133
601,2,83,85
601,3,92,51
601,4,228,78
601,5,465,144
602,1,265,116
602,2,379,37
602,3,169,140
602,4,448,48
602,5,285,76
603,1,332,116
603,2,293,129
603,3,228,93
603,4,429,84
603,5,129,34
604,1,128,46
604,2,191,144
604,3,81,47
604,4,417,43
604,5,212,109
605,1,411,34
605,2,147,146
605,3,131,117
605,4,116,105
605,5,181,81
606,1,335,142
606,2,170,39
606,3,305,89
606,4,358,48
606,5,148,133
607,1,294,108
607,2,352,119
607,3,277,60
607,4,427,147
607,5,167,49
608,1,132,99
608,2,406,59
608,3,103,80
608,4,302,128
608,5,152,69
609,1,274,90
609,2,242,124
609,3,261,126
609,4,226,34
609,5,128,30
610,1,146,138
610,2,395,130
610,3,465,96
610,4,131,133
610,5,68,91
611,1,443,149
611,2,310,137
611,3,157,74
611,4,292,145
611,5,294,45
612,1,201,44
612,2,430,129
612,3,110,56
612,4,404,82
612,5,242,112
613,1,389,61
613,2,477,91
613,3,493,97
613,4,138,84
613,5,54,119
614,1,451,63
614,2,446,103
614,3,413,50
614,4,479,71
614,5,248,99
615,1,314,146
615,2,269,78
615,3,324,140
615,4,361,113
615,5,250,45
616,1,183,67
616,2,374,56
616,3,345,38
616,4,210,40
616,5,371,116
617,1,325,84
617,2,242,70
617,3,387,94
617,4,191,93
617,5,371,133
618,1,380,134
618,2,281,43
618,3,345,80
618,4,113,115
618,5,275,110
619,1,158,61
619,2,419,116
619,3,439,89
619,4,309,43
619,5,395,86
620,1,430,87
620,2,197,100
620,3,476,111
620,4,453,44
620,5,107,136
621,1,488,108
621,2,188,139
621,3,183,106
621,4,135,108
621,5,251,90
622,1,117,122
622,2,227,122
622,3,476,142
622,4,206,145
622,5,116,43
623,1,196,142
623,2,285,102
623,3,149,149
623,4,444,97
623,5,215,120
624,1,256,45
624,2,392,131
624,3,384,52
624,4,488,92
624,5,298,54
625,1,174,44
625,2,156,84
625,3,346,35
625,4,130,137
625,5,488,115
626,1,112,60
626,2,408,137
626,3,441,105
626,4,438,149
626,5,404,116
627,1,431,62
627,2,294,128
627,3,488,82
627,4,350,58
627,5,265,89
628,1,350,133
628,2,199,105
628,3,416,67
628,4,489,102
628,5,74,67
629,1,421,101
629,2,284,130
629,3,468,105
629,4,456,148
629,5,261,101
630,1,80,53
630,2,479,82
630,3,413,141
630,4,204,39
630,5,298,143
631,1,399,149
631,2,422,111
631,3,433,145
631,4,182,56
631,5,476,81
632,1,146,150
632,2,466,59
632,3,402,92
632,4,402,107
632,5,81,53
633,1,124,96
633,2,448,144
633,3,179,82
633,4,379,93
633,5,89,40
634,1,428,47
634,2,266,140
634,3,361,42
634,4,83,121
634,5,331,101
635,1,213,36
635,2,147,84
635,3,393,92
635,4,320,92
635,5,306,133
